year,FIPS,Name of Area,State/U.S.-Abbreviation (USPS),Area Total:,% Area Total: Area (Land),% Area Total: Area (Water),Total Population,Population Density (Per Sq. Mile),% Total Population: Male,% Total Population: Female,% Total Population: Under 18 Years,% Total Population: 18 to 34 Years,% Total Population: 35 to 64 Years,% Total Population: 65 and Over,% Total Population: White Alone,% Total Population: Black or African American Alone,% Total Population: American Indian and Alaska Native Alone,% Total Population: Asian Alone,% Total Population: Native Hawaiian and Other Pacific Islander Alone,% Total Population: Some Other Race Alone,% Total Population: Two or More Races,% Population 15 Years and Over: Never Married,% Population 15 Years and Over: Now Married (Not Including Separated),% Population 15 Years and Over: Separated,% Population 15 Years and Over: Widowed,% Population 15 Years and Over: Divorced,Households:,% Households: Family Households,% Households: Family Households: Married-Couple Family,% Households: Family Households: Other Family,"% Households: Family Households: Other Family: Male Householder, No Wife Present","% Households: Family Households: Other Family: Female Householder, No Husband Present",% Households: Nonfamily Households,% Households: Nonfamily Households: Male Householder,% Households: Nonfamily Households: Female Householder,Occupied Housing Units,% Occupied Housing Units: 1-Person Household,% Occupied Housing Units: 2-Person Household,% Occupied Housing Units: 3-Person Household,% Occupied Housing Units: 4-Person Household,% Occupied Housing Units: 5-Person Household,% Occupied Housing Units: 6-Person Household,% Occupied Housing Units: 7-or-More Person Household,% Households: Unmarried-Partner Households,% Households: Unmarried-Partner Households: Same Sex Partners,% Households: Unmarried-Partner Households: Same Sex Partners: Male Householder and Male Partner,% Households: Unmarried-Partner Households: Same Sex Partners: Female Householder and Female Partner,% Households: Unmarried-Partner Households: Opposite Sex Partners,% Households: Unmarried-Partner Households: Opposite Sex Partners: Male Householder and Female Partner,% Households: Unmarried-Partner Households: Opposite Sex Partners: Female Householder and Male Partner,% Households: All Other Households,Average Household Size,Gini Index,% Civilian Population 18 Years and Over: Veteran,% Civilian Population 18 Years and Over: Veteran: 18 to 64 Years,% Civilian Population 18 Years and Over: Veteran: 65 Years and Over,% Civilian Population 18 Years and Over: Nonveteran,% Civilian Population 18 Years and Over: Nonveteran: 18 to 64 Years,% Civilian Population 18 Years and Over: Nonveteran: 65 Years and Over
2018,27129,Renville County,mn,987.1075,99.58,0.42,14721,14.97684,50.91,49.09,22.93,17.59,39.24,20.24,90.03,0.48,1.32,0.57,0.0,6.16,1.43,24.3,57.51,0.82,7.8,9.57,6180,63.93,54.13,9.81,3.41,6.39,36.07,20.11,15.95,6180,30.28,39.84,11.46,9.84,5.73,2.65,0.21,7.54,0.08,0.0,0.08,7.46,5.18,2.28,92.46,2.32,0.4402,7.95,2.65,5.29,92.05,71.07,20.99
2018,27131,Rice County,mn,515.9412,96.1,3.9,65765,132.634,51.06,48.94,22.04,26.02,37.18,14.76,86.98,5.36,0.38,2.11,0.11,3.2,1.86,35.1,49.21,1.02,5.03,9.64,23045,67.56,54.52,13.05,5.09,7.95,32.44,15.33,17.11,23045,26.85,37.18,13.24,13.83,6.27,1.78,0.84,6.53,0.33,0.03,0.3,6.2,3.61,2.59,93.47,2.49,0.4275,6.98,2.98,4.0,93.02,78.09,14.94
2018,27133,Rock County,mn,482.7277,99.94,0.06,9413,19.5105,49.13,50.87,25.01,17.68,37.67,19.64,96.19,1.14,0.72,1.03,0.0,0.46,0.47,21.13,63.83,1.06,6.28,7.7,3978,68.9,58.42,10.48,3.7,6.79,31.1,15.21,15.89,3978,27.2,37.2,13.22,10.01,8.45,2.46,1.46,5.93,0.0,0.0,0.0,5.93,2.44,3.49,94.07,2.3,0.4288,7.15,2.67,4.48,92.85,71.1,21.75
2018,27135,Roseau County,mn,1678.149,99.61,0.39,15462,9.249718,51.76,48.24,24.41,18.05,41.31,16.23,92.79,0.87,1.66,2.81,0.04,0.19,1.65,27.33,57.08,0.44,5.51,9.63,5995,67.54,55.26,12.28,6.21,6.07,32.46,17.78,14.68,5995,26.99,37.3,14.93,10.69,6.12,1.97,2.0,7.47,0.2,0.13,0.07,7.27,4.5,2.77,92.53,2.54,0.3869,8.67,4.37,4.3,91.33,74.16,17.17
2018,27137,St. Louis County,mn,6859.518,91.08,8.92,200080,32.0242,50.22,49.78,19.16,24.3,38.28,18.26,92.26,1.49,1.85,1.05,0.05,0.35,2.94,33.26,47.65,0.81,6.5,11.78,85644,57.23,44.93,12.3,3.99,8.31,42.77,21.66,21.1,85644,34.03,36.41,12.33,10.33,4.62,1.46,0.82,7.88,0.2,0.06,0.14,7.68,4.02,3.66,92.12,2.23,0.4465,9.27,4.24,5.03,90.73,73.13,17.6
2018,27139,Scott County,mn,368.36800000000005,96.71,3.29,143372,402.4475,49.8,50.2,28.18,19.92,41.92,9.98,84.33,4.07,0.75,6.14,0.08,2.22,2.4,27.69,59.55,0.81,3.56,8.39,48510,76.86,64.35,12.51,4.14,8.37,23.14,11.18,11.96,48510,18.3,32.62,17.48,18.72,7.97,2.72,2.19,6.23,0.24,0.11,0.13,5.99,2.93,3.06,93.77,2.92,0.3965,5.68,3.03,2.65,94.32,83.06,11.26
2018,27141,Sherburne County,mn,451.0432,95.98,4.02,93231,215.3591,51.13,48.87,26.91,21.59,40.96,10.54,92.69,2.2,0.63,1.32,0.0,1.01,2.14,29.42,56.69,1.14,3.22,9.54,31737,76.46,62.61,13.85,5.71,8.14,23.54,12.21,11.33,31737,17.15,37.05,16.04,18.48,7.39,2.54,1.37,8.34,0.17,0.1,0.07,8.17,4.23,3.94,91.66,2.87,0.3699,7.94,4.51,3.43,92.06,81.06,11.0
2018,27143,Sibley County,mn,600.5479,98.05,1.95,14912,25.32461,50.76,49.24,23.87,17.79,40.55,17.78,95.9,0.85,0.33,0.67,0.03,1.39,0.82,25.89,59.22,0.54,6.86,7.48,6038,67.89,56.76,11.13,5.2,5.93,32.11,15.57,16.55,6038,27.77,37.91,12.44,11.63,7.72,1.69,0.84,6.0,0.26,0.25,0.02,5.73,2.52,3.21,94.0,2.43,0.4063,7.5,2.86,4.63,92.5,73.78,18.73
2018,27145,Stearns County,mn,1389.967,96.61,3.39,156819,116.7842,50.33,49.67,23.05,27.63,35.18,14.15,88.78,5.79,0.28,2.15,0.01,1.29,1.71,36.52,49.4,0.74,4.65,8.69,58891,64.45,50.72,13.73,4.65,9.08,35.55,18.43,17.12,58891,26.82,36.31,14.38,13.23,5.66,2.07,1.53,7.78,0.16,0.08,0.08,7.62,4.27,3.35,92.22,2.53,0.4302,7.7,3.34,4.36,92.3,78.26,14.03
2018,27147,Steele County,mn,432.3389,99.38,0.62,36676,85.36348000000001,49.54,50.46,25.28,20.16,38.07,16.49,90.79,3.03,0.32,1.45,0.08,3.23,1.1,26.87,55.87,1.35,6.0,9.91,14498,66.24,54.52,11.73,3.66,8.06,33.76,17.1,16.66,14498,29.02,37.18,13.1,12.31,5.23,2.0,1.15,5.79,0.04,0.04,0.0,5.75,2.97,2.77,94.21,2.49,0.4055,8.08,3.45,4.62,91.92,74.47,17.45
2018,27149,Stevens County,mn,575.3182,97.97,2.03,9784,17.35951,50.18,49.82,20.96,31.15,30.83,17.06,92.39,1.36,1.26,2.2,0.35,0.83,1.63,37.82,51.65,0.84,4.87,4.82,3629,60.1,53.93,6.17,1.18,4.99,39.9,20.03,19.87,3629,29.32,38.72,9.62,11.22,6.64,4.02,0.47,4.27,0.14,0.0,0.14,4.13,1.74,2.4,95.73,2.59,0.493,5.52,1.76,3.76,94.48,76.65,17.83
2018,27151,Swift County,mn,752.158,98.65,1.35,9411,12.68263,50.22,49.78,22.52,18.17,37.8,21.52,94.94,2.44,0.02,0.32,0.41,1.48,0.38,23.8,56.06,0.71,8.8,10.63,4227,62.05,49.09,12.96,4.33,8.63,37.95,17.62,20.32,4227,34.82,35.15,13.04,10.48,3.81,2.08,0.62,4.49,0.0,0.0,0.0,4.49,2.25,2.25,95.51,2.19,0.4576,8.85,3.25,5.6,91.15,68.98,22.17
2018,27153,Todd County,mn,979.5007,96.47,3.53,24440,25.863410000000002,51.4,48.6,23.77,16.84,38.73,20.67,94.64,0.61,0.46,0.48,0.05,1.88,1.87,23.95,59.06,1.17,6.32,9.51,9841,67.52,56.98,10.55,5.57,4.98,32.48,16.76,15.72,9841,28.01,40.03,11.66,9.16,6.16,2.35,2.65,6.26,0.11,0.1,0.01,6.15,4.28,1.87,93.74,2.45,0.4108,10.58,3.98,6.59,89.42,68.9,20.53
2018,27155,Traverse County,mn,585.8507,97.96,2.04,3337,5.814888,49.27,50.73,20.77,15.58,38.69,24.96,92.24,0.66,4.47,0.3,0.0,0.27,2.07,19.59,62.37,0.32,9.61,8.11,1584,65.72,53.35,12.37,5.18,7.2,34.28,18.43,15.85,1584,31.06,44.38,7.89,8.59,4.23,3.41,0.44,4.23,0.25,0.0,0.25,3.98,1.58,2.4,95.77,2.05,0.4292,11.01,4.2,6.81,88.99,64.28,24.71
2018,27157,Wabasha County,mn,549.5446,95.16,4.84,21500,41.11242,50.13,49.87,21.57,17.47,40.26,20.7,96.22,0.58,0.26,0.43,0.0,1.13,1.4,23.39,60.12,0.72,6.08,9.69,8841,68.79,58.07,10.72,3.83,6.89,31.21,16.05,15.16,8841,25.12,42.94,12.0,11.63,6.16,1.7,0.45,6.44,0.14,0.14,0.0,6.3,4.54,1.76,93.56,2.4,0.4109,9.73,3.46,6.27,90.27,70.14,20.13
2018,27159,Wadena County,mn,543.2304,98.72,1.28,13646,25.44582,49.3,50.7,24.97,17.73,36.3,21.0,95.73,1.08,0.79,0.42,0.0,0.51,1.48,26.14,51.77,1.02,8.35,12.72,5677,63.33,46.84,16.49,6.45,10.04,36.67,15.99,20.68,5677,32.08,35.39,12.88,9.46,5.97,1.55,2.68,7.1,0.04,0.02,0.02,7.06,2.7,4.37,92.9,2.33,0.423,8.76,2.59,6.17,91.24,69.42,21.82
2018,27161,Waseca County,mn,432.9745,97.78,2.22,18809,44.4276,47.85,52.15,23.53,20.45,39.07,16.94,93.25,2.03,0.94,0.56,0.02,1.26,1.94,28.63,54.74,1.36,5.7,9.57,7427,65.81,53.05,12.76,3.2,9.56,34.19,19.73,14.46,7427,29.89,35.53,13.28,10.61,7.2,2.6,0.89,5.72,0.05,0.05,0.0,5.67,3.11,2.56,94.28,2.38,0.4175,7.84,3.57,4.26,92.16,74.26,17.9
2018,27163,Washington County,mn,422.811,90.92,9.08,253317,658.9792,49.48,50.52,24.88,19.66,41.65,13.81,85.96,4.36,0.4,5.52,0.03,0.68,3.04,28.31,56.78,0.92,4.19,9.79,93184,72.1,58.9,13.2,3.98,9.23,27.9,12.37,15.53,93184,22.55,35.32,16.04,16.2,6.88,2.09,0.93,6.31,0.27,0.09,0.18,6.05,2.87,3.18,93.69,2.68,0.4176,7.18,3.27,3.91,92.82,78.33,14.49
2018,27165,Watonwan County,mn,439.7304,98.91,1.09,10973,25.22794,49.28,50.72,24.3,19.21,37.22,19.27,85.55,0.93,0.7,1.18,0.0,10.84,0.8,27.94,53.12,1.39,9.05,8.5,4318,62.9,49.33,13.57,4.24,9.33,37.1,17.81,19.29,4318,32.4,33.07,15.08,9.29,6.3,3.13,0.74,6.21,0.0,0.0,0.0,6.21,3.82,2.39,93.79,2.51,0.4328,8.25,3.09,5.15,91.75,71.45,20.31
2018,27167,Wilkin County,mn,751.1859,99.98,0.02,6343,8.446076,50.69,49.31,21.91,17.41,41.7,18.98,94.04,0.76,2.11,0.0,0.0,0.09,3.0,25.45,56.43,1.17,6.76,10.19,2826,65.07,51.34,13.73,6.72,7.01,34.93,18.54,16.38,2826,33.09,34.11,12.99,11.82,5.63,1.27,1.1,4.95,0.0,0.0,0.0,4.95,3.11,1.84,95.05,2.19,0.4498,7.07,2.75,4.32,92.93,72.95,19.99
2018,27169,Winona County,mn,641.5822,97.59,2.41,50847,81.20993,49.54,50.46,18.23,31.98,33.79,16.01,93.57,1.34,0.34,2.67,0.02,0.5,1.56,41.45,44.46,0.4,4.66,9.03,19515,58.23,47.8,10.43,3.43,7.0,41.77,19.54,22.23,19515,31.15,38.73,12.56,10.46,5.16,1.04,0.92,8.19,0.23,0.02,0.21,7.96,3.66,4.3,91.81,2.4,0.4415,7.67,3.54,4.13,92.33,76.85,15.48
2018,27171,Wright County,mn,714.2511,92.56,7.44,132745,200.7881,50.41,49.59,28.36,19.42,40.43,11.79,94.59,1.4,0.34,1.13,0.01,0.85,1.69,26.24,59.62,0.75,4.09,9.3,47246,74.72,61.68,13.05,5.49,7.56,25.28,12.7,12.58,47246,20.0,35.72,15.45,17.33,7.34,2.56,1.6,6.13,0.26,0.13,0.13,5.87,2.95,2.92,93.87,2.79,0.3863,7.09,3.57,3.52,92.91,79.96,12.94
2018,27173,Yellow Medicine County,mn,763.2278,99.46,0.54,9868,12.99958,51.24,48.76,23.09,19.26,37.87,19.77,92.19,0.63,3.55,0.63,0.0,0.93,2.08,26.26,57.12,1.07,7.01,8.55,4165,67.64,53.52,14.12,5.35,8.76,32.36,17.86,14.5,4165,28.02,39.83,11.88,11.19,4.37,2.59,2.11,7.35,0.1,0.07,0.02,7.25,3.82,3.43,92.65,2.3,0.4162,9.0,4.14,4.86,91.0,70.15,20.85
2018,28001,Adams County,ms,487.5459,94.83,5.17,31547,68.2328,51.41,48.59,20.93,20.42,40.94,17.71,40.52,56.6,0.24,0.58,0.0,0.71,1.35,42.46,33.34,3.61,8.09,12.5,11341,62.54,33.81,28.74,3.81,24.93,37.46,16.12,21.34,11341,34.94,33.21,15.85,7.64,5.24,2.07,1.07,2.6,0.0,0.0,0.0,2.6,1.19,1.41,97.4,2.55,0.5368,6.23,2.79,3.43,93.77,74.8,18.97
2018,28003,Alcorn County,ms,401.3603,99.67,0.33,37180,92.93966999999999,49.19,50.81,23.57,20.63,38.04,17.76,84.96,11.65,0.09,0.26,0.0,0.89,2.14,25.72,48.84,2.35,7.81,15.28,14502,66.5,47.52,18.98,4.36,14.62,33.5,14.72,18.78,14502,29.66,34.2,14.89,12.2,7.09,1.79,0.17,4.7,0.34,0.08,0.26,4.36,1.68,2.69,95.3,2.52,0.4411,5.97,2.92,3.05,94.03,73.84,20.19
2018,28005,Amite County,ms,731.5975,99.8,0.2,12468,17.07711,48.18,51.82,20.79,17.88,39.18,22.15,57.39,42.02,0.02,0.3,0.0,0.0,0.26,27.67,47.03,3.81,11.18,10.31,5003,63.82,44.65,19.17,3.2,15.97,36.18,18.05,18.13,5003,33.36,34.56,11.93,13.77,4.36,0.98,1.04,4.46,0.0,0.0,0.0,4.46,1.26,3.2,95.54,2.47,0.4923,6.04,2.46,3.58,93.96,69.57,24.38
2018,28007,Attala County,ms,736.6656,99.77,0.23,18581,25.281760000000002,47.5,52.5,25.5,19.12,36.65,18.73,53.96,42.63,0.16,0.2,0.0,1.68,1.37,28.8,45.91,3.4,9.54,12.34,7129,70.11,42.31,27.8,5.18,22.63,29.89,12.99,16.9,7129,27.84,31.24,16.16,12.2,7.14,2.85,2.57,4.76,0.11,0.0,0.11,4.64,1.75,2.89,95.24,2.56,0.5054,6.4,2.29,4.11,93.6,72.56,21.05
2018,28009,Benton County,ms,408.6546,99.5,0.5,8253,20.29678,49.95,50.05,21.81,19.5,41.12,17.57,61.29,35.82,0.0,0.0,0.0,1.26,1.64,31.52,43.13,4.07,8.89,12.38,3033,66.3,46.22,20.08,6.17,13.91,33.7,18.66,15.03,3033,32.18,34.88,14.77,10.35,6.13,0.66,1.02,2.18,0.0,0.0,0.0,2.18,0.23,1.95,97.82,2.69,0.4742,7.39,3.7,3.69,92.61,73.83,18.78
2018,28011,Bolivar County,ms,905.8177,96.78,3.22,32592,37.17743,47.14,52.86,24.99,24.69,35.78,14.54,33.15,64.25,0.13,0.65,0.0,1.11,0.71,43.96,33.83,3.65,8.47,10.09,12159,62.95,32.69,30.26,5.07,25.19,37.05,16.1,20.95,12159,32.91,30.17,17.08,11.59,4.78,2.54,0.93,5.01,0.24,0.0,0.24,4.77,2.24,2.53,94.99,2.55,0.5149,4.65,2.84,1.81,95.35,77.76,17.59
2018,28013,Calhoun County,ms,587.9597,99.76,0.24,14571,24.84088,47.98,52.02,23.92,19.28,38.79,18.0,65.49,27.19,0.0,0.23,0.16,5.12,1.81,27.16,47.58,4.03,8.6,12.64,5797,66.53,44.9,21.63,5.45,16.18,33.47,12.85,20.61,5797,30.91,34.78,17.39,8.45,5.57,2.09,0.81,5.09,0.12,0.0,0.12,4.97,3.04,1.93,94.91,2.47,0.4339,4.35,1.69,2.66,95.65,74.65,21.0
2018,28015,Carroll County,ms,634.5851,99.01,0.99,10129,16.12154,50.51,49.49,19.44,17.02,41.34,22.2,64.4,34.58,0.06,0.0,0.0,0.0,0.96,25.56,54.85,2.22,8.07,9.31,3658,71.82,59.16,12.66,3.25,9.4,28.18,13.34,14.84,3658,26.27,42.02,13.67,13.5,1.5,2.19,0.85,1.5,0.0,0.0,0.0,1.5,0.41,1.09,98.5,2.72,0.4489,7.54,3.68,3.86,92.46,68.76,23.7
2018,28017,Chickasaw County,ms,504.2456,99.51,0.49,17279,34.43528,48.21,51.79,24.93,22.37,36.51,16.19,52.45,43.43,0.12,0.07,0.0,1.48,2.45,36.23,43.97,3.19,7.96,8.65,6426,68.49,42.95,25.54,6.69,18.85,31.51,13.12,18.39,6426,29.74,31.5,15.87,14.8,5.68,0.86,1.56,4.36,0.0,0.0,0.0,4.36,1.71,2.65,95.64,2.63,0.4621,4.16,1.36,2.8,95.84,77.07,18.77
2018,28019,Choctaw County,ms,419.8554,99.6,0.4,8321,19.897370000000002,50.16,49.84,22.16,18.56,38.37,20.91,67.67,31.2,0.28,0.18,0.1,0.16,0.42,31.4,45.56,3.99,9.66,9.39,3164,59.23,44.6,14.63,3.7,10.94,40.77,15.96,24.81,3164,39.35,30.97,14.76,9.83,3.7,1.39,0.0,2.28,0.0,0.0,0.0,2.28,2.05,0.22,97.72,2.58,0.4432,6.53,3.29,3.24,93.47,69.83,23.64
2018,28021,Claiborne County,ms,501.2035,97.25,2.75,9120,18.71094,47.28,52.72,21.84,30.37,32.46,15.33,11.69,87.41,0.14,0.54,0.0,0.11,0.11,54.02,26.27,3.59,7.26,8.86,3009,62.91,26.82,36.09,4.52,31.57,37.09,21.2,15.89,3009,35.63,30.77,14.69,9.31,4.92,3.29,1.4,4.09,0.0,0.0,0.0,4.09,0.56,3.52,95.91,2.79,0.4934,4.39,2.64,1.75,95.61,77.75,17.86
2018,28023,Clarke County,ms,693.5349,99.72,0.28,15928,23.03141,46.73,53.27,22.61,19.48,38.37,19.54,63.49,35.76,0.06,0.0,0.0,0.28,0.41,28.15,49.77,2.33,6.95,12.8,6258,68.6,49.63,18.97,2.19,16.78,31.4,15.6,15.8,6258,28.99,36.1,16.63,10.1,6.22,1.52,0.45,3.8,0.0,0.0,0.0,3.8,1.63,2.17,96.2,2.54,0.4762,8.32,3.63,4.69,91.68,71.11,20.56
2018,28025,Clay County,ms,416.0093,98.57,1.43,19808,48.30442,46.33,53.67,23.31,21.53,37.73,17.43,39.61,59.61,0.3,0.13,0.0,0.0,0.36,34.68,42.64,3.24,7.44,12.0,7755,68.45,41.06,27.39,5.56,21.83,31.55,14.2,17.36,7755,28.59,34.21,16.88,12.65,5.71,1.84,0.12,3.39,0.0,0.0,0.0,3.39,2.31,1.08,96.61,2.52,0.4919,7.27,3.7,3.57,92.73,73.53,19.2
2018,28027,Coahoma County,ms,583.1525,94.74,5.26,23802,43.08142,46.24,53.76,27.47,23.32,35.11,14.11,21.21,77.46,0.1,0.5,0.0,0.03,0.71,44.66,31.25,6.7,8.32,9.08,8744,64.89,30.28,34.61,5.27,29.33,35.11,15.67,19.44,8744,31.54,31.02,16.49,10.8,7.26,1.35,1.54,4.85,0.0,0.0,0.0,4.85,3.13,1.72,95.15,2.64,0.5193,6.53,3.94,2.59,93.47,76.6,16.88
2018,28029,Copiah County,ms,779.4644,99.72,0.28,28721,36.95041,47.71,52.29,23.37,22.73,37.53,16.37,45.43,51.86,0.03,0.32,0.0,1.41,0.95,35.14,41.2,4.54,7.62,11.51,9623,69.05,44.26,24.79,4.66,20.14,30.95,13.77,17.18,9623,28.89,31.78,15.24,13.47,7.59,2.22,0.81,3.18,0.0,0.0,0.0,3.18,1.76,1.42,96.82,2.88,0.4556,5.38,1.54,3.84,94.62,77.1,17.52
2018,28031,Covington County,ms,414.9308,99.73,0.27,19091,46.13375,48.46,51.54,25.03,20.88,37.88,16.21,61.05,37.79,0.0,0.15,0.09,0.0,0.92,31.51,45.83,4.79,6.62,11.26,6794,70.69,46.25,24.45,6.59,17.85,29.31,13.03,16.28,6794,25.43,37.31,13.95,13.56,6.39,2.78,0.57,3.65,0.03,0.0,0.03,3.62,1.84,1.78,96.35,2.77,0.4355,6.33,2.92,3.41,93.67,75.45,18.22
2018,28033,DeSoto County,ms,496.9833,95.84,4.16,176132,369.7774,48.36,51.64,26.16,21.59,39.9,12.34,68.03,26.15,0.17,1.22,0.02,2.06,2.35,28.88,51.27,2.42,5.53,11.89,62078,73.0,53.75,19.25,5.25,14.0,27.0,13.08,13.92,62078,22.34,31.78,18.77,16.18,7.11,2.14,1.67,5.78,0.16,0.06,0.1,5.62,3.18,2.44,94.22,2.83,0.4052,8.42,5.24,3.18,91.58,78.01,13.57
2018,28035,Forrest County,ms,470.24,99.11,0.89,75517,162.0391,47.6,52.4,23.19,29.78,34.08,12.96,59.46,36.95,0.17,0.9,0.04,0.24,2.25,40.9,36.87,3.18,6.34,12.7,28033,61.47,36.92,24.55,5.04,19.51,38.53,18.39,20.14,28033,29.62,33.54,16.52,13.12,4.48,1.66,1.07,6.44,0.24,0.06,0.18,6.2,3.16,3.04,93.56,2.55,0.4891,8.02,4.32,3.69,91.98,78.78,13.21
2018,28037,Franklin County,ms,566.7631,99.51,0.49,7757,13.754439999999999,47.78,52.22,24.02,18.81,38.49,18.68,63.5,36.01,0.0,0.04,0.0,0.03,0.43,26.68,55.45,2.08,6.0,9.79,3004,73.57,50.73,22.84,7.62,15.21,26.43,10.35,16.08,3004,24.63,36.98,18.11,12.38,5.99,0.33,1.56,2.03,0.43,0.0,0.43,1.6,0.73,0.87,97.97,2.55,0.4643,5.84,2.14,3.7,94.16,73.28,20.89
2018,28039,George County,ms,483.653,98.98,1.02,23710,49.53038,50.65,49.35,26.56,22.4,36.74,14.29,89.35,8.05,0.96,0.41,0.0,0.63,0.6,30.96,50.29,1.66,5.89,11.2,7362,70.29,58.71,11.59,2.93,8.65,29.71,14.62,15.09,7362,27.89,37.57,12.2,11.65,6.63,2.88,1.18,2.13,0.67,0.31,0.35,1.47,0.57,0.9,97.87,3.15,0.4442,7.91,4.25,3.67,92.09,76.25,15.84
2018,28041,Greene County,ms,718.6962,99.17,0.83,13714,19.24134,60.48,39.52,19.8,24.47,42.77,12.95,73.31,25.49,0.39,0.0,0.0,0.03,0.78,28.49,46.17,3.57,7.26,14.51,4172,64.62,54.43,10.19,4.36,5.82,35.38,12.85,22.53,4172,29.55,36.48,13.52,11.91,5.08,2.9,0.55,6.26,0.0,0.0,0.0,6.26,1.32,4.94,93.74,2.45,0.4116,7.65,4.29,3.36,92.35,79.56,12.79
2018,28043,Grenada County,ms,449.4039,93.93,6.07,21278,50.40722,47.48,52.52,23.83,20.33,38.72,17.13,55.16,43.42,0.63,0.11,0.0,0.08,0.61,29.2,45.0,4.02,9.16,12.63,8224,66.66,43.18,23.48,3.53,19.95,33.34,13.48,19.86,8224,29.82,32.76,18.91,9.42,5.8,2.74,0.56,3.85,0.0,0.0,0.0,3.85,1.3,2.55,96.15,2.54,0.4787,6.81,3.66,3.15,93.19,73.86,19.33
2018,28045,Hancock County,ms,552.7658,85.74,14.26,46653,98.43156,48.83,51.17,21.3,18.88,40.65,19.16,87.26,8.09,0.58,0.71,0.0,0.83,2.53,25.28,49.74,2.79,7.86,14.33,19519,67.04,46.06,20.98,7.08,13.9,32.96,16.56,16.4,19519,28.14,37.21,15.35,10.1,7.33,1.31,0.56,6.29,0.05,0.05,0.0,6.24,2.67,3.57,93.71,2.37,0.4495,11.12,5.44,5.68,88.88,70.11,18.77
2018,28047,Harrison County,ms,984.6887,58.26,41.74,202626,353.2274,49.23,50.77,24.18,24.27,37.5,14.04,68.15,24.62,0.55,2.82,0.04,1.02,2.79,32.55,44.83,2.41,6.18,14.03,78863,65.09,42.25,22.83,5.27,17.56,34.91,17.11,17.81,78863,28.81,33.92,16.26,12.26,5.62,1.89,1.23,6.12,0.32,0.17,0.15,5.81,2.85,2.96,93.88,2.51,0.4581,14.23,9.24,4.99,85.77,71.48,14.3
2018,28049,Hinds County,ms,877.2809,99.14,0.86,241774,277.9742,46.69,53.31,24.67,26.07,36.15,13.11,25.7,72.26,0.11,0.78,0.02,0.51,0.62,43.95,35.12,3.23,6.39,11.31,88705,63.96,34.88,29.08,5.11,23.97,36.04,16.95,19.09,88705,31.22,30.39,16.94,12.09,5.79,1.91,1.66,5.66,0.25,0.08,0.16,5.41,2.76,2.65,94.34,2.62,0.4732,6.36,3.59,2.77,93.64,78.99,14.65
2018,28051,Holmes County,ms,764.6157,98.96,1.04,18075,23.88743,47.77,52.23,26.16,23.73,35.96,14.15,15.79,83.76,0.05,0.04,0.0,0.25,0.1,56.18,21.86,5.46,9.11,7.38,6269,65.66,22.76,42.89,6.73,36.16,34.34,16.51,17.83,6269,31.93,30.72,14.91,10.59,6.09,4.16,1.58,4.87,0.27,0.0,0.27,4.59,1.2,3.4,95.13,2.77,0.5592,3.15,1.57,1.59,96.85,79.27,17.57
2018,28053,Humphreys County,ms,431.2336,97.05,2.95,8539,20.40312,46.73,53.27,26.63,20.67,37.21,15.49,21.64,75.99,0.16,0.07,0.04,2.1,0.0,45.18,27.33,5.61,12.11,9.77,3171,66.35,26.99,39.36,5.3,34.06,33.65,17.22,16.43,3171,29.39,33.36,16.21,11.35,4.7,3.78,1.2,5.39,0.13,0.13,0.0,5.27,3.09,2.18,94.61,2.66,0.5034,3.85,2.25,1.6,96.15,76.63,19.52
2018,28055,Issaquena County,ms,441.4269,93.57,6.43,1328,3.2151419999999997,60.77,39.23,15.06,30.27,38.55,16.11,39.23,60.17,0.0,0.0,0.0,0.6,0.0,37.38,38.7,6.68,6.24,10.99,484,57.85,41.53,16.32,3.1,13.22,42.15,26.65,15.5,484,36.57,40.29,7.02,12.81,1.24,2.07,0.0,5.58,0.0,0.0,0.0,5.58,3.51,2.07,94.42,2.17,0.5841,3.37,1.68,1.68,96.63,79.34,17.29
2018,28057,Itawamba County,ms,540.4498,98.58,1.42,23480,44.06947,50.34,49.66,21.87,23.06,38.02,17.06,90.91,7.16,0.32,0.24,0.03,0.72,0.61,26.87,49.93,2.62,7.53,13.04,8706,70.3,51.09,19.21,5.31,13.9,29.7,16.62,13.08,8706,25.74,35.76,18.19,14.16,3.49,2.0,0.65,5.21,0.02,0.02,0.0,5.19,2.78,2.41,94.79,2.57,0.4299,7.03,3.76,3.27,92.97,74.41,18.56
2018,28059,Jackson County,ms,1043.403,69.27,30.73,142014,196.4784,49.34,50.66,23.82,21.15,40.0,15.04,71.35,21.62,0.36,2.37,0.05,2.0,2.26,31.35,44.95,2.76,6.89,14.04,51429,65.63,45.94,19.69,4.4,15.29,34.37,17.14,17.24,51429,29.21,37.19,14.82,11.55,4.66,1.72,0.85,5.52,0.24,0.0,0.24,5.28,2.96,2.33,94.48,2.74,0.4437,11.89,7.05,4.84,88.11,73.09,15.03
2018,28061,Jasper County,ms,677.4676,99.82,0.18,16529,24.44254,48.69,51.31,22.86,19.78,38.17,19.19,44.82,54.43,0.01,0.0,0.0,0.34,0.4,31.22,46.98,3.43,8.67,9.71,6690,72.48,44.13,28.36,6.4,21.96,27.52,14.42,13.09,6690,26.92,35.59,17.92,12.08,3.74,2.21,1.54,2.68,0.15,0.0,0.15,2.53,0.48,2.05,97.32,2.46,0.4846,8.44,4.68,3.76,91.56,70.43,21.13
